v1,v2
145,31
145,31
144,31
142,31
141,31
139,31
138,31
138,31
138,31
138,31
138,31
139,31
140,31
140,31
141,31
140,31
139,31
138,31
137,31
137,31
137,31
138,31
140,31
142,31
143,31
144,31
143,31
142,31
140,31
138,31
136,31
136,31
136,31
136,31
136,31
135,31
135,31
134,31
133,31
132,31
132,31
132,31
132,31
132,31
132,31
132,31
132,31
131,31
131,31
130,31
129,31
129,31
129,31
129,31
129,31
129,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
128,31
129,31
131,31
133,31
135,31
136,31
137,31
137,31
137,31
137,31
136,31
136,31
135,31
134,31
134,31
134,31
134,31
134,31
135,31
134,31
134,31
134,31
134,31
134,31
131,30
128,30
125,30
125,30
126,30
125,30
125,30
125,30
125,30
124,30
124,30
123,30
122,30
121,30
120,30
119,30
119,30
119,30
119,30
119,30
119,30
119,30
119,30
119,30
120,30
121,30
122,30
123,30
123,30
123,30
123,30
122,30
122,30
122,30
122,30
123,30
123,30
123,30
123,30
123,30
123,30
122,30
122,30
122,30
123,30
123,30
124,30
124,30
125,30
126,30
126,30
125,30
124,30
124,30
125,30
126,30
128,30
129,30
130,30
130,30
130,30
130,30
130,30
130,30
130,30
130,30
129,30
129,30
126,30
125,30
125,30
125,30
125,30
125,30
125,30
125,30
125,30
126,30
129,30
132,30
135,30
136,30
136,30
135,30
133,30
130,30
128,30
126,30
125,30
122,30
120,30
118,30
117,30
115,30
113,30
110,30
106,30
103,30
101,30
100,30
99,30
98,30
97,30
95,30
93,30
92,30
90,30
89,30
87,30
84,30
80,30
76,30
72,30
69,30
68,30
67,30
66,30
65,30
64,30
64,30
64,30
64,30
64,30
64,30
64,30
64,30
64,30
64,30
64,30
63,30
62,30
61,30
60,30
60,30
60,30
60,29
60,29
60,29
61,29
62,29
63,29
64,29
64,29
64,29
64,29
64,29
64,29
64,29
64,29
64,29
64,29
64,29
66,29
68,29
70,29
71,29
72,29
72,29
72,29
72,29
72,29
72,29
72,29
72,29
73,29
74,29
75,29
75,29
76,29
76,29
76,29
76,29
77,29
78,29
78,29
79,29
79,29
79,29
79,29
79,29
79,29
79,29
80,29
81,29
82,29
83,29
82,29
81,29
79,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
78,29
80,29
80,29
81,29
80,29
79,29
77,29
76,29
73,29
71,29
68,29
66,29
65,29
65,29
65,29
65,29
65,29
65,29
65,29
65,29
65,29
65,29
65,29
65,29
64,29
64,29
61,28
58,28
56,28
56,28
55,28
54,28
53,28
52,28
52,28
52,28
51,28
50,28
49,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
48,28
49,28
49,28
49,28
49,28
49,28
49,28
49,28
49,28
49,28
49,28
49,28
48,28
47,28
46,28
44,28
43,28
43,28
43,28
43,28
43,28
43,28
43,28
43,28
43,28
43,28
43,28
44,28
44,28
43,28
43,28
42,28
41,28
40,28
40,28
40,28
40,28
40,28
40,28
40,28
40,28
40,28
40,28
41,28
42,28
43,28
43,28
43,28
43,28
41,28
40,28
38,28
37,28
33,28
32,28
32,28
32,28
32,28
32,28
31,28
31,28
30,28
29,28
28,28
27,28
26,28
25,28
24,28
21,28
20,28
18,28
18,28
17,28
16,28
14,28
13,28
12,28
12,28
12,28
12,28
12,28
11,28
10,28
8,28
6,28
5,28
4,28
4,28
3,27
3,27
2,27
2,27
2,27
1,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,27
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,25
0,25
0,25
0,25
0,26
0,26
0,26
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,26
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
